117331,9891
117765,509
116833,2363
113280,4537
116669,3232
116594,7020
113211,1591
114494,3704
116992,1694
94265,1026
70820,2622
84898,3447
63715,3148
109191,10873
114122,9000
117951,2194
118523,9642
116629,9237
117737,1043
116277,10703
116583,3440
115798,998
116778,1182
116213,1841
117218,10625
100990,7029
111546,6554
93199,3849
106810,3859
111180,7214
72362,1809
103207,6287
116040,8969
116365,8379
116905,5374
117333,5468
118113,7857
117628,2852
117913,5162
115530,7282
114266,11346
115493,3315
116320,6036
116756,8215
109356,4232
116823,4138
114170,4440
117999,7852
118073,797
108220,7171
49521,6579
112746,302
104403,8247
61495,11346
110246,8424
116164,9248
112716,6681
115472,10054
116707,5349
116313,4168
114550,7873
117438,9269
116353,682
115857,520
117008,2196
116191,2727
115986,10504
116571,3968
53459,3557
117826,3621
113695,5372
108227,6436
111424,4111
113080,3885
115680,6759
117718,6328
116225,5208
112767,648
115632,5737
117918,9282
104109,9249
51980,5944
100840,7856
107575,6383
68646,3232
109255,10269
104558,9957
116985,6473
114474,3639
115736,6219
115836,834
101692,5371
116745,9007
119214,1793
116934,8425
109066,7596
75169,2173
113542,10501
116418,5039
112607,5864
120004,8377
116654,5249
116311,2397
117965,2367
114592,3443
115725,7939
115783,3058
120271,7818
113596,9318
109001,10413
94822,8639
113253,5114
117991,10736
117093,5951
24252,7189
105729,4033
111019,604
35896,9485
32904,3511
45152,9948
43278,10910
50419,9948
54698,1139
52357,376
47396,376
25316,3259
36855,3511
25164,6923
53125,376
53604,1126
53291,1126
56923,9948
34583,7291
33870,5282
58385,3511
47437,1126
46250,11114
31580,10975
37059,10910
32138,10859
31381,10859
84370,8825
43014,1126
33467,8016
62622,9951
39428,7611
42192,5597
32143,3511
32976,376
32484,376
38787,376
38109,376
50105,6363
48728,376
42451,10910
45537,10910
31725,3061
50658,1126
51658,10910
52126,10910
29843,7291
32762,9312
37008,8033
39420,5597
29162,3259
27125,6923
35446,3061
28010,3778
49261,3551
48028,2898
25878,10953
32599,4141
48960,7249
38650,3259
31679,3259
29947,4141
34012,3551
17350,10870
36094,11045
25586,5215
38300,783
27893,5215
32022,1405
41509,4036
39152,4494
26029,376
38235,6428
36241,4143
63350,3493
43265,5282
46414,5282
51459,8833
47162,8833
33891,3259
29855,5215
29588,10869
22879,3257
27980,2876
114007,10406
93229,1949
118927,2220
48491,5640
113730,1715
117357,8900
117669,411
116329,1505
118742,6231
116442,423
114354,5612
117011,8952
117039,7765
117473,460
116635,7111
115678,1442
116830,10972
115847,9097
117603,3121
115438,5272
115994,8750
83587,8789
116167,5404
116259,7250
116421,5259
116000,9092
115862,4500
72653,7949
47977,7937
72951,5276
64603,9139
71607,9139
50798,9139
55277,2459
54195,2459
107131,2778
53271,1562
54357,5963
59793,9139
46672,8856
106611,5468
109127,11064
42332,1915
63819,11133
38166,7936
57546,11133
102798,6048
58331,9139
33563,9497
76538,2651
66817,9139
43274,1915
82406,10346
116361,7110
59742,9156
95016,5325
104692,1257
118044,7813
114597,4211
117582,1803
117589,7540
117887,10593
117924,7408
117791,4519
116928,5577
115640,4070
116908,8779
116409,10017
116913,160
117958,10062
117400,4288
117202,5324
116404,9928
120107,3539
116722,7466
116242,11139
115600,6368
117509,963
117802,2709
117665,947
117781,7277
116714,9630
115491,10281
29546,6923
28757,3551
39286,2856
37101,2856
44863,5573
67992,7219
111622,4602
55018,4360
70707,11139
66808,11139
95159,1569
79470,10388
84865,1139
68334,7415
59243,1139
61418,839
52027,5394
46912,376
92890,2932
105236,8619
91763,7987
98627,10351
103772,8249
101761,7987
104036,7765
104348,4500
84707,191
83866,10138
117577,9464
29992,2876
99371,10703
92099,10703
115531,7284
48545,7805
44081,2898
115885,3757
115870,7357
115684,10361
117040,1881
117284,211
115580,2681
116378,39
114472,5238
113057,1025
116581,4399
114622,7891
112907,8342
117318,7587
116422,8818
117320,8623
82846,6922
72081,1139
101775,869
96754,4474
80749,5208
82340,5208
82533,5119
91288,1872
91480,1872
107274,3832
81375,4151
71853,10383
112777,9358
116245,9775
116212,7412
113328,3304
117968,8711
116886,10227
117677,6176
112759,5297
118147,6366
108598,7828
110173,4779
84589,2180
109781,4618
40427,378
40723,712
39881,712
34493,10922
39004,4742
26465,7950
26656,2924
25799,6363
78875,10939
69198,8404
110521,7005
60304,4779
113031,7434
116059,3408
115610,3014
99028,932
103850,10506
95765,3677
97108,8363
109942,7472
101700,6694
101811,7551
50825,9951
99703,10009
120121,3329
116209,714
102426,3387
97937,5044
98724,10137
105107,5374
105488,963
96257,3064
101026,8278
102370,257
100332,4886
73486,7587
78446,6517
80684,4267
93779,8985
82971,10138
88846,10383
90605,4474
60196,9725
94336,1350
50083,9851
56172,2374
66921,9951
56592,9113
78788,3232
64116,9725
86190,8883
93191,11118
41959,1496
99685,6997
78748,8946
106308,9478
95250,6541
89881,149
97202,5416
54215,376
80455,5300
71562,3232
93058,9951
104361,7828
97499,5993
86879,7587
45061,5244
87843,9725
81398,6997
75686,11139
86197,8493
79944,501
82096,11132
70735,3544
67185,3883
103130,3885
50976,4254
85859,1089
88247,4474
103873,8379
97441,2873
100519,10629
79522,11139
100150,5152
97165,8445
61722,7552
52311,8016
100263,6541
50212,2374
56801,3148
71315,9258
43456,9156
40897,5282
92610,8379
23969,6363
88794,9587
81505,9951
92005,8985
22100,3351
92991,9478
57115,5394
77416,7277
82269,4774
107048,3944
105695,1906
56218,5249
100436,413
36613,3259
88763,9160
101921,5430
66206,3301
90967,5030
94625,5907
91203,9364
61512,10175
99334,4787
72431,7213
102536,5030
101640,11190
32553,1567
32455,4458
44706,3335
38355,4141
97493,7364
81534,4804
52618,11114
88258,8985
85809,3696
94006,4136
97576,10138
78841,3883
83987,8820
96332,8493
91867,4519
89886,6959
84503,200
87553,9238
89606,6265
49223,3327
97351,8462
73341,5282
64115,3544
87884,11118
101458,11118
98635,8985
113369,6007
114089,5253
116589,2711
116293,10225
116953,6238
115754,5464
114093,3791
116601,4047
112537,1458
103644,2316
82010,5300
103678,10701
85159,8856
115535,10099
106262,5334
83550,2061
78767,10175
71233,8220
90655,3332
75704,9156
92632,5376
56869,376
51418,4268
82083,4863
101492,3014
37549,9156
103874,3232
26138,4581
74258,2080
103919,1039
101540,6997
55824,4314
74285,1272
83722,8236
87800,11009
13442,3123
75005,8850
115710,1173
115495,6051
117057,940
115751,6262
119791,7971
117731,5489
117631,9611
117666,1115
116705,1298
84116,7489
117293,5109
117372,8295
113557,3912
117477,8106
115988,7797
115433,10014
42354,2011
110171,1856
99423,8779
79945,9156
102975,7803
98382,11104
84726,7803
88170,6374
92007,6374
103776,10480
96487,1793
100994,3485
77631,8699
84021,8108
100114,2780
115471,229
117773,2147
105690,520
52287,5589
73195,10138
77766,4804
85750,5106
117119,8423
116996,10480
115906,342
116695,1435
93822,5152
94155,947
105435,8462
115633,654
116621,8820
116999,4973
116410,8985
119783,9851
115641,7539
112769,1874
117571,11009
104691,7370
117038,7926
116240,9067
116477,5993
117690,10382
118163,2088
117091,219
118100,604
116250,200
117364,4626
67959,7852
117028,7674
119731,2780
116506,8684
116640,839
119115,3331
120550,3535
120390,9021
116704,9957
120414,9214
118708,2543
119664,10437
110425,3308
80714,10125
106535,510
118928,9216
106266,2787
106387,4921
119937,10079
109949,10660
119640,1381
116790,4619
119225,10940
118111,1802
116754,9704
118691,5972
120238,8879
116565,1984
119887,8217
119141,629
120357,8236
118548,1906
120317,1176
120434,10021
118042,4365
120318,1459
116922,2383
120036,5384
119008,7551
117544,7239
118750,4846
118762,6853
118859,5285
118702,10321
119432,5345
116743,7598
119951,1065
119572,10419
120053,8532
120152,1113
118064,10009
115964,2294
116041,3751
119528,10625
120094,3782
118972,191
118829,6859
118663,9147
116931,2947
120389,9828
118623,1039
119013,3926
119381,8102
118615,6582
119229,3499
116762,6399
116783,6608
118541,10624
113314,640
119859,1328
120366,4380
118586,323
118783,9745
117050,7706
120032,2399
116295,5834
120461,7503
115886,8351
118655,4725
118771,5513
115760,3767
115927,2178
117482,7619
120383,6069
105660,6206
120479,9293
119109,4302
119116,6541
116643,8487
119809,3759
116920,6022
120190,9370
117398,4794
58985,128
119578,5131
117615,7047
120087,2515
120394,6019
118556,3795
115744,6879
118964,2340
119567,10138
117359,4418
117561,10137
120118,2052
118117,2936
114303,1863
120373,5509
118787,1502
118880,9890
116834,5714
114134,8363
112951,6212
120179,4622
117724,9118
117775,118
118688,5162
119019,3193
120034,8253
116502,5055
119282,9265
119502,10020
119738,8045
105569,9809
115856,2025
57345,4779
119094,5416
119098,3016
116384,7627
117076,10678
113425,9619
116334,4779
119654,952
119848,6959
120512,11064
120133,7415
118884,9160
116930,9820
119173,8946
82198,5328
119190,9484
118887,4537
119081,8250
120177,6844
118570,1590
119896,3687
119361,7766
119152,9477
118818,7540
118883,8850
118966,939
120207,5997
120112,7813
119311,1085
119509,613
119675,3817
119695,1260
119086,6740
119484,5338
118571,11132
118531,6048
99810,5325
119465,10706
120197,7506
119360,3279
119051,6343
119874,7591
119488,2008
120102,4773
119468,3416
120169,3553
119457,7119
120524,9086
120323,5099
119174,2316
119123,3369
120399,7987
119557,5346
119632,6884
123953,6237
118647,1749
120151,5952
120402,10866
119349,635
120192,3456
118842,6050
119326,6460
119164,8335
116631,7713
119280,5315
119345,5025
118971,10341
120029,10163
119906,631
119324,6931
119107,3064
120481,123
120303,3838
119177,555
119095,1604
120257,966
119535,2194
119338,7648
119080,5882
119210,4805
118900,5033
83131,4302
117221,1856
118689,7218
119327,9043
119592,1961
119832,7533
120275,9447
120490,7466
119527,5480
119978,3232
118749,8245
90329,8445
119365,5191
120201,8249
118901,9851
107282,10995
118836,330
120148,8375
119707,5362
120382,8445
120520,4196
119723,6944
116592,1119
119994,5430
119395,7274
118617,2649
120483,5429
118583,4797
112318,9609
118607,10138
118632,9045
123385,126
118698,9663
109266,857
118764,6535
118804,7765
118954,11139
119137,6392
119142,1381
119217,3825
116465,7367
119303,8657
119352,5149
116976,6984
119668,1906
119715,3713
119819,1850
120082,11009
120255,874
128755,1247
120338,4474
120347,9226
118230,3458
119052,8858
119925,6031
119314,9122
120521,205
119396,8619
119485,6997
119718,9957
118715,5152
118566,207
119590,164
119223,373
118539,9666
119655,3533
119988,2210
120670,2498
120820,8292
120885,947
118929,316
116845,5225
120478,6679
120696,7520
120693,10321
119099,3775
120122,9974
118643,3757
112913,5847
119815,1356
120185,1176
118956,10037
128690,1274
119521,7014
119734,1618
119711,278
120008,728
120594,7409
119784,6909
118747,5300
114690,9809
120707,7585
120888,3260
120184,947
118662,7402
116379,9042
119548,9161
120782,10939
119822,4529
99939,39
119656,5861
119594,9015
120873,10158
120491,9987
119574,8872
112619,5554
140282,11293
120661,2282
118744,5485
120241,8411
120744,8705
120769,8879
120890,5324
125454,5369
120642,5336
119250,10306
119942,7552
119780,1162
120510,6616
120793,1149
119049,4139
124179,4570
119560,2852
120219,5487
120108,6395
120772,7797
119305,10013
119905,4214
120598,10073
124295,7384
118851,10995
119139,5738
120738,10017
119272,1974
120749,3932
120176,2389
120632,1217
120728,11015
120773,4136
120765,7364
124718,9928
119196,9007
118229,7816
120213,942
118819,8278
120906,4447
119792,3430
118755,8372
119947,703
119508,2298
118727,5684
118577,834
120723,2707
120725,10557
138563,7812
119987,10580
117786,9496
120265,29
119448,7561
118785,8608
120841,8404
120742,5406
120838,6244
141986,932
120609,6109
120856,1461
120610,6036
118925,10499
119952,6384
113184,7466
119683,1113
120211,4497
118866,5014
120647,7591
145048,9199
120531,2049
125128,10429
119506,5225
120800,3343
120685,9237
118798,10983
120669,10383
120777,2668
131436,7372
119053,1802
119313,3210
119375,3046
119547,754
120401,9623
120787,520
116692,1501
120828,4302
127723,3954
118894,2570
139362,6469
119494,2377
125980,6300
118849,6649
150290,10495
116141,10471
126938,1831
122529,3885
143614,6687
119717,7907
120762,10671
140508,6699
120902,8965
126344,8058
118998,1065
120780,10137
73540,8445
120321,1687
120443,6681
118789,10892
120591,7256
122151,8850
123987,2049
122718,5119
138704,2222
140688,10224
129387,1182
52077,2854
18578,11045
19729,3952
20629,6428
21746,11013
22958,2830
23876,3269
26752,3269
27698,9159
29146,11065
30993,3259
33729,5244
35093,11114
36872,6363
37884,1126
36868,11114
39416,2898
40416,6279
41113,9125
44672,1529
45793,3335
47296,2898
48356,2522
55614,4950
57590,10702
60665,3335
61811,7939
63385,1496
64665,5376
67116,11067
75148,5251
79417,9015
81283,9122
82158,4164
86425,4529
89755,10251
93389,1043
95953,947
97239,1328
65063,11139
67309,191
87995,296
100142,11015
91369,5028
88847,5280
89686,4387
93629,1841
95742,8779
97981,10017
101917,8629
80761,9670
82418,10087
83972,10087
87298,5614
89173,2205
91080,10608
95179,5206
97388,8974
77651,5208
82495,8935
85636,10651
95271,2780
97474,2644
81383,8207
93176,1348
98136,9278
105179,1895
94862,10596
99253,5298
103956,4356
84516,10535
91778,1277
95889,3435
70047,11067
76009,5197
99528,11095
93409,8850
97733,8850
104714,8850
87363,5119
99700,5119
89218,8850
120746,6968
119910,10421
117898,7391
70723,8856
17136,3351
96874,9160
99088,9160
69113,9287
76054,3429
54594,9139
78790,10900
54649,4364
34492,4458
47478,149
94947,10009
87182,2383
95497,6997
99674,3232
102757,7450
119558,110
134619,2411
120741,5015
120815,10138
137386,10652
119007,11227
66728,10900
66811,9021
88814,10346
78869,3429
62737,9139
109287,9356
75807,7949
77305,7949
97053,4820
65566,9021
82199,1583
109520,9484
52722,9139
82263,10115
106868,7520
91059,8699
61715,9139
91149,9265
61749,7949
80861,10900
76137,10900
107120,6001
104437,8699
97523,5122
56095,9139
120768,3121
120783,7714
131857,2483
119165,9554
120687,9512
124115,1025
98213,7384
89853,11139
39689,4428
59113,2374
83922,4254
90203,8402
86423,1328
106273,9226
96734,5119
89126,6048
71910,6444
82736,4295
90756,2383
89385,4932
61852,11133
53994,9139
48280,1915
97757,9265
104868,10014
104940,1284
104990,6001
55254,1915
89731,8527
46183,1915
81353,9007
100477,4011
76618,5309
78158,5276
107952,10543
89908,10977
102803,5122
75200,9139
53285,1915
86336,4360
57518,9139
38969,3972
88161,9269
111271,11149
19422,10772
111359,4921
84827,10121
108265,10437
120694,10087
102250,7503
79367,1459
83798,1459
85894,1459
101969,6311
86066,3232
87469,10138
77869,8672
87803,7409
85407,2294
91499,10023
107665,3315
85382,6431
87050,3350
96787,2649
101272,952
120631,629
120832,1272
120813,5266
120056,10783
80388,6533
77711,4254
61184,7552
92513,1678
90305,5280
61584,8856
57372,4964
70016,1556
78480,6995
84649,2649
83791,5028
90633,2649
101329,8474
89469,8946
88128,5280
91790,4136
90060,5162
90848,7276
91223,10087
93220,3082
80801,4596
97443,4596
140796,8884
118661,4921
120703,6049
120831,10317
133413,8603
129923,1071
99763,5324
63522,9258
88323,11132
100240,3535
80391,5221
94077,8358
119517,7766
124595,5606
120611,10030
120576,8698
118301,182
120901,8103
119778,1207
120692,9555
95709,10909
94721,10480
119033,4033
40746,376
74512,376
68611,376
65112,376
61107,376
58329,376
51207,376
49470,376
48750,376
45897,376
44079,376
42994,376
120577,6853
119346,1106
123324,3782
119453,9016
139564,3311
96446,9269
94226,1272
120654,1174
120724,3926
119125,11092
119892,2195
42004,376
39694,376
37017,376
36342,376
35279,376
33922,376
34248,376
31505,376
30341,376
29811,376
28212,376
28231,376
25452,376
24747,376
23285,376
23395,376
22395,376
20852,596
21015,376
21165,376
20142,376
19702,376
18756,376
18876,376
17843,376
17075,376
16230,376
128442,5220
123755,10911
118980,10520
165857,10746
120775,6226
124879,6927
119934,9146
75040,6446
73817,6446
81207,10672
85346,6427
87359,8699
92699,4529
92537,10315
96463,7552
96166,8102
95593,5487
98258,1435
100212,4056
100134,8162
104412,10009
105629,947
82172,9862
84938,3408
84472,1561
87810,4970
86973,9948
92225,2936
91680,9587
90583,2873
96073,1462
98625,7765
102558,2072
101523,10385
102469,207
104257,8985
107211,110
120788,2466
120776,1453
120812,1260
113658,4976
118736,6228
120835,4519
120162,8692
122690,5249
146336,4588
118863,2304
119802,10348
126604,5407
100594,1043
109206,9789
63850,6455
80731,8560
47573,3706
84787,5208
105151,9007
81554,11139
99487,10480
117276,4658
144604,10230
120587,2988
120823,9958
120770,5246
120889,10909
124102,5351
52607,1569
63462,7213
82517,7213
104952,5509
73440,9007
119577,5320
139615,6708
120701,10014
141824,9972
119670,8336
86837,8377
90830,8698
80678,2383
120603,5487
144120,9293
120791,3795
119534,3103
147612,10567
119986,1109
118636,1380
120789,3433
120157,8250
150230,1017
118799,9162
124819,10739
143874,8711
100740,5268
120877,5208
120586,10686
116481,9421
120722,8874
158493,4184
120684,1079
133952,2873
120484,3260
127536,9789
120879,10556
130018,2195
155753,797
119643,6967
120643,8102
116488,1343
89941,579
90934,3085
73747,1371
87932,10175
91954,296
91538,7765
99750,4486
50783,3148
85244,6311
120660,10703
134067,4222
120623,5302
120533,11139
140888,10979
120070,8597
166396,6107
154420,10458
69089,5407
45826,2854
47034,4286
87344,6124
56142,4286
24216,7235
74751,5261
91344,5261
89017,10223
89087,5197
89155,7415
97366,7415
89893,8856
91159,9269
91541,8825
90264,5256
89489,10535
87928,4168
89822,4967
91777,4967
93756,5021
95882,199
98105,8328
120595,3535
119304,2497
165494,7757
124198,8325
119248,3183
155975,3825
147004,6879
120324,9478
141109,10749
120844,5489
120794,1236
128445,11007
138097,5315
87688,3688
39628,3547
89961,4804
98115,5218
89767,1906
89880,3539
83944,10351
95956,8398
89370,6431
88011,9160
88933,9269
94890,2166
79817,10257
84602,10257
89927,10257
100507,5251
88930,5509
90357,947
92173,4366
90685,197
91188,7552
91653,3408
91024,9097
87538,5251
91326,5251
97647,5251
97958,4921
128853,7926
120861,8184
120863,10375
133751,9124
120751,9284
41650,3054
129290,10625
120686,1678
120633,10141
142231,7195
119336,699
120857,3254
120514,1278
144546,4341
118564,8236
127722,6242
120699,10009
150915,472
145734,11037
120391,9766
132512,4276
120710,7765
139699,1306
120458,5201
93072,9190
91225,11038
93075,10470
99636,10470
90768,7814
51622,6177
91064,2294
97368,1739
91875,8377
90660,6889
72271,10535
92076,10535
99994,4824
110978,6080
91877,5015
92112,1590
90917,11009
91605,4773
91306,8295
91738,3232
90555,8352
92493,5214
92105,4835
91991,10087
90863,6997
90567,5249
91187,1906
91055,4314
92086,5300
120683,9851
119773,673
151691,5974
149151,1277
112922,11326
160862,9077
163984,5113
54167,7406
120784,1283
145893,6928
138987,7677
128133,5612
174852,4544
70544,8791
124298,4168
139462,6583
120764,2681
119207,5723
155776,2228
132477,5122
151804,7539
137338,8956
134273,5162
123209,3408
120618,207
119054,7296
134948,8914
70334,9007
84390,9835
98084,7021
105128,7021
106557,2424
109415,4489
85333,5208
84412,9269
51744,11056
65377,3547
71110,4388
75648,4961
76636,4506
72308,5261
80354,6431
79550,9287
70909,7287
74812,7249
63442,3301
65462,10353
69768,4314
68408,4314
67065,2673
71455,6916
78740,2381
78856,4275
175550,7116
122933,3944
142192,4500
139134,9223
120735,3848
127288,56
157208,1025
159696,8044
120646,10784
125778,10162
144814,5910
131646,1724
57129,9156
94964,2294
107626,1151
54443,11128
56931,734
118665,1155
157016,3445
141098,1323
129332,736
139668,1906
118682,5903
118892,6953
116192,946
49408,10975
187819,7163
131369,9269
120757,9630
122906,9473
120613,10681
133093,6219
147800,3619
120274,1485
120449,3032
116932,6836
119665,8500
